key,scientificName,phylum,class,decimalLatitude,decimalLongitude,eventDate,taxon_group
3444996977,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-03,"Elasmobranchii (sharks & rays, class)"
3444996981,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-28,"Elasmobranchii (sharks & rays, class)"
3444996983,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-13,"Elasmobranchii (sharks & rays, class)"
3444997092,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-25,"Elasmobranchii (sharks & rays, class)"
3444997099,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-04,"Elasmobranchii (sharks & rays, class)"
3444997100,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-22,"Elasmobranchii (sharks & rays, class)"
3444997124,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-02,"Elasmobranchii (sharks & rays, class)"
3444997125,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-20,"Elasmobranchii (sharks & rays, class)"
3445003137,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-06,"Elasmobranchii (sharks & rays, class)"
3445003159,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-08,"Elasmobranchii (sharks & rays, class)"
3445003160,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-26,"Elasmobranchii (sharks & rays, class)"
3445003166,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-13,"Elasmobranchii (sharks & rays, class)"
3445003172,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-05,"Elasmobranchii (sharks & rays, class)"
3445003173,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-23,"Elasmobranchii (sharks & rays, class)"
3445003180,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-09,"Elasmobranchii (sharks & rays, class)"
3445003181,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-27,"Elasmobranchii (sharks & rays, class)"
3445003233,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-27,"Elasmobranchii (sharks & rays, class)"
3445003248,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-20,"Elasmobranchii (sharks & rays, class)"
3445003250,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-24,"Elasmobranchii (sharks & rays, class)"
3445003285,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-10,"Elasmobranchii (sharks & rays, class)"
3445005191,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-09,"Elasmobranchii (sharks & rays, class)"
3445005192,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-27,"Elasmobranchii (sharks & rays, class)"
3445005212,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-10,"Elasmobranchii (sharks & rays, class)"
3445005217,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-16,"Elasmobranchii (sharks & rays, class)"
3445005222,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-08,"Elasmobranchii (sharks & rays, class)"
3445005223,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-26,"Elasmobranchii (sharks & rays, class)"
3445005230,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-11,"Elasmobranchii (sharks & rays, class)"
3445006326,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-08,"Elasmobranchii (sharks & rays, class)"
3445006327,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-26,"Elasmobranchii (sharks & rays, class)"
3445006344,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-05,"Elasmobranchii (sharks & rays, class)"
3445006355,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-09,"Elasmobranchii (sharks & rays, class)"
3445006356,"Negaprion acutidens (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-27,"Elasmobranchii (sharks & rays, class)"
3445006543,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-19,"Elasmobranchii (sharks & rays, class)"
3445006618,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-19,"Elasmobranchii (sharks & rays, class)"
3445007947,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-10,"Elasmobranchii (sharks & rays, class)"
3445007975,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-06,"Elasmobranchii (sharks & rays, class)"
3445007976,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-24,"Elasmobranchii (sharks & rays, class)"
3445007981,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-11,"Elasmobranchii (sharks & rays, class)"
3445007985,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-03,"Elasmobranchii (sharks & rays, class)"
3445007986,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-21,"Elasmobranchii (sharks & rays, class)"
3445007992,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-07,"Elasmobranchii (sharks & rays, class)"
3445007993,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-25,"Elasmobranchii (sharks & rays, class)"
3445008067,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-25,"Elasmobranchii (sharks & rays, class)"
3445008080,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-27,"Elasmobranchii (sharks & rays, class)"
3445008127,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-09,"Elasmobranchii (sharks & rays, class)"
3445008128,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-27,"Elasmobranchii (sharks & rays, class)"
3445008158,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-04,"Elasmobranchii (sharks & rays, class)"
3445008159,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-22,"Elasmobranchii (sharks & rays, class)"
3445009169,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-07,"Elasmobranchii (sharks & rays, class)"
3445009170,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-25,"Elasmobranchii (sharks & rays, class)"
3445009189,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-09,"Elasmobranchii (sharks & rays, class)"
3445009190,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-27,"Elasmobranchii (sharks & rays, class)"
3445009195,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-14,"Elasmobranchii (sharks & rays, class)"
3445009201,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-06,"Elasmobranchii (sharks & rays, class)"
3445009202,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-24,"Elasmobranchii (sharks & rays, class)"
3445009205,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-28,"Elasmobranchii (sharks & rays, class)"
3445009249,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-10,"Elasmobranchii (sharks & rays, class)"
3445009251,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-17,"Elasmobranchii (sharks & rays, class)"
3445009263,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-28,"Elasmobranchii (sharks & rays, class)"
3445009275,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-11,"Elasmobranchii (sharks & rays, class)"
3445010191,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-08,"Elasmobranchii (sharks & rays, class)"
3445010192,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-26,"Elasmobranchii (sharks & rays, class)"
3445010209,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-28,"Elasmobranchii (sharks & rays, class)"
3445010214,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-15,"Elasmobranchii (sharks & rays, class)"
3445010220,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-07,"Elasmobranchii (sharks & rays, class)"
3445010221,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-25,"Elasmobranchii (sharks & rays, class)"
3445010230,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-10,"Elasmobranchii (sharks & rays, class)"
3445010280,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-11,"Elasmobranchii (sharks & rays, class)"
3445011181,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-07,"Elasmobranchii (sharks & rays, class)"
3445011199,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-02,"Elasmobranchii (sharks & rays, class)"
3445011200,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-20,"Elasmobranchii (sharks & rays, class)"
3445011206,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-08,"Elasmobranchii (sharks & rays, class)"
3445011207,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-26,"Elasmobranchii (sharks & rays, class)"
3445011212,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-18,"Elasmobranchii (sharks & rays, class)"
3445011218,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-21,"Elasmobranchii (sharks & rays, class)"
3445012319,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-06,"Elasmobranchii (sharks & rays, class)"
3445012320,"Triaenodon obesus (Rüppell, 1837)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-24,"Elasmobranchii (sharks & rays, class)"
3445012452,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-09,"Elasmobranchii (sharks & rays, class)"
3445012555,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-21,"Elasmobranchii (sharks & rays, class)"
3445012559,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-06,"Elasmobranchii (sharks & rays, class)"
3445012783,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-05,"Elasmobranchii (sharks & rays, class)"
3445012784,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-23,"Elasmobranchii (sharks & rays, class)"
3445012796,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-15,"Elasmobranchii (sharks & rays, class)"
3445012937,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-17,"Elasmobranchii (sharks & rays, class)"
3445013079,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-21,"Elasmobranchii (sharks & rays, class)"
3445013089,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-13,"Elasmobranchii (sharks & rays, class)"
3445013110,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-09,"Elasmobranchii (sharks & rays, class)"
3445013136,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-18,"Elasmobranchii (sharks & rays, class)"
3445013206,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-10,"Elasmobranchii (sharks & rays, class)"
3445013240,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-06,"Elasmobranchii (sharks & rays, class)"
3445013241,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.12,113.76,2011-02-24,"Elasmobranchii (sharks & rays, class)"
3445013928,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.13,113.73,2011-02-28,"Elasmobranchii (sharks & rays, class)"
3445013935,"Carcharhinus amblyrhynchos (Bleeker, 1856)",Chordata,Elasmobranchii,-23.14,113.75,2011-02-21,"Elasmobranchii (sharks & rays, class)"
3445013953,"Carcharhinus melanopterus (Quoy & Gaimard, 1824)",Chordata,Elasmobranchii,-23.13,113.77,2011-02-05,"Elasmobranchii (sharks & rays, class)"
3445075355,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-21,"Cephalopoda (octopus, squid, class)"
3445089438,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-21,"Cephalopoda (octopus, squid, class)"
3445089444,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-25,"Cephalopoda (octopus, squid, class)"
3445094203,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-11,"Cephalopoda (octopus, squid, class)"
3445094446,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-22,"Cephalopoda (octopus, squid, class)"
3445096416,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-01,"Cephalopoda (octopus, squid, class)"
3445096422,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-05,"Cephalopoda (octopus, squid, class)"
3445096423,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-23,"Cephalopoda (octopus, squid, class)"
3445097324,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.73,2011-01-05,"Cephalopoda (octopus, squid, class)"
3445097332,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-02,"Cephalopoda (octopus, squid, class)"
3445100628,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-02,"Cephalopoda (octopus, squid, class)"
3445100632,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-24,"Cephalopoda (octopus, squid, class)"
3445101704,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-02,"Cephalopoda (octopus, squid, class)"
3445102462,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-17,"Cephalopoda (octopus, squid, class)"
3445102465,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-01,"Cephalopoda (octopus, squid, class)"
3445853322,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.73,2011-01-29,"Cephalopoda (octopus, squid, class)"
3445853337,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-29,"Cephalopoda (octopus, squid, class)"
3445862297,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-11,"Cephalopoda (octopus, squid, class)"
3445864578,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-23,"Cephalopoda (octopus, squid, class)"
3445864589,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-11,"Cephalopoda (octopus, squid, class)"
3445867457,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-10,"Cephalopoda (octopus, squid, class)"
3445867468,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-02,"Cephalopoda (octopus, squid, class)"
3445870308,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-21,"Cephalopoda (octopus, squid, class)"
3445872472,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.73,2011-01-30,"Cephalopoda (octopus, squid, class)"
3445880533,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-13,"Cephalopoda (octopus, squid, class)"
3445880534,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-31,"Cephalopoda (octopus, squid, class)"
3445882483,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-21,"Cephalopoda (octopus, squid, class)"
3445882495,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-16,"Cephalopoda (octopus, squid, class)"
3445882503,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-26,"Cephalopoda (octopus, squid, class)"
3445886578,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-01,"Cephalopoda (octopus, squid, class)"
3445890393,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-01-12,"Cephalopoda (octopus, squid, class)"
3445898468,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-01-02,"Cephalopoda (octopus, squid, class)"
3444771698,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.12,113.75,2011-02-14,"Cephalopoda (octopus, squid, class)"
3444779842,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.12,113.75,2011-02-19,"Cephalopoda (octopus, squid, class)"
3444785888,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.12,113.75,2011-02-20,"Cephalopoda (octopus, squid, class)"
3445075343,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-14,"Cephalopoda (octopus, squid, class)"
3445075346,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-05,"Cephalopoda (octopus, squid, class)"
3445075347,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-23,"Cephalopoda (octopus, squid, class)"
3445075356,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-11,"Cephalopoda (octopus, squid, class)"
3445089432,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-20,"Cephalopoda (octopus, squid, class)"
3445089439,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-11,"Cephalopoda (octopus, squid, class)"
3445089452,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-07,"Cephalopoda (octopus, squid, class)"
3445089453,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-25,"Cephalopoda (octopus, squid, class)"
3445094183,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-15,"Cephalopoda (octopus, squid, class)"
3445094188,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-06,"Cephalopoda (octopus, squid, class)"
3445094189,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-24,"Cephalopoda (octopus, squid, class)"
3445094200,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-12,"Cephalopoda (octopus, squid, class)"
3445094204,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-01,"Cephalopoda (octopus, squid, class)"
3445094440,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-09,"Cephalopoda (octopus, squid, class)"
3445094441,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-27,"Cephalopoda (octopus, squid, class)"
3445094447,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-02-12,"Cephalopoda (octopus, squid, class)"
3445094450,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-15,"Cephalopoda (octopus, squid, class)"
3445094456,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-22,"Cephalopoda (octopus, squid, class)"
3445096417,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-28,"Cephalopoda (octopus, squid, class)"
3445096431,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-05,"Cephalopoda (octopus, squid, class)"
3445097327,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-07,"Cephalopoda (octopus, squid, class)"
3445097328,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-25,"Cephalopoda (octopus, squid, class)"
3445097336,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-13,"Cephalopoda (octopus, squid, class)"
3445097340,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-20,"Cephalopoda (octopus, squid, class)"
3445100624,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-01,"Cephalopoda (octopus, squid, class)"
3445100633,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-02-14,"Cephalopoda (octopus, squid, class)"
3445100640,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-06,"Cephalopoda (octopus, squid, class)"
3445101697,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-22,"Cephalopoda (octopus, squid, class)"
3445102455,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-12,"Cephalopoda (octopus, squid, class)"
3445102456,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-21,"Cephalopoda (octopus, squid, class)"
3445102466,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-28,"Cephalopoda (octopus, squid, class)"
3445102480,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.12,113.76,2011-02-09,"Cephalopoda (octopus, squid, class)"
3445109426,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-08,"Cephalopoda (octopus, squid, class)"
3445109427,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-26,"Cephalopoda (octopus, squid, class)"
3445109433,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.14,113.75,2011-02-11,"Cephalopoda (octopus, squid, class)"
3445109436,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-14,"Cephalopoda (octopus, squid, class)"
3445109440,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-03,"Cephalopoda (octopus, squid, class)"
3445109441,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-21,"Cephalopoda (octopus, squid, class)"
3445568891,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.12,113.75,2011-02-08,"Cephalopoda (octopus, squid, class)"
3445853324,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-21,"Cephalopoda (octopus, squid, class)"
3445853327,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-12,"Cephalopoda (octopus, squid, class)"
3445853340,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-08,"Cephalopoda (octopus, squid, class)"
3445853341,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-26,"Cephalopoda (octopus, squid, class)"
3445862290,"Nautilus pompilius Linnaeus, 1758",Mollusca,Cephalopoda,-23.13,113.77,2011-02-07,"Cephalopoda (octopus, squid, class)"
